name,business_type,website,lat,lon,address_line1,address_line2,postcode
The British Grenadier,Pub,,51.881590,0.909898,"67 Military Road, Colchester, Essex",,CO1 2AP
The Camulodunum,Pub,,51.889780,0.897303,"156 High Street, Colchester, Essex",,CO1 1PG
The Castle Inn Public House,Pub,,51.889862,0.903442,"92 High Street, Colchester, Essex",,CO1 1TH
The Centurion,Pub,,51.889882,0.896074,"66 North Hill, Colchester, Essex",,CO1 1PX
The Cricketers,Pub,,\N,\N,"74-80 Spring Lane, Fordham Heath, Essex",,CO3 9TG
The Foresters Arms,Pub,,51.891037,0.906483,"Forresters Arms, 1-2 Castle Road, Colchester, Essex",,CO1 1UW
The Fox,Pub,,51.783541,0.934772,"Fox Inn, 106 East Road, West Mersea, Essex",,CO5 8SA
The Friar,Pub,,\N,\N,"The Friar Public House, St Christopher Road, Colchester, Essex",,CO4 0NE
The Grapes,Pub,,51.878936,0.906675,"87 Mersea Road, Colchester, Essex",,CO2 7RB
The Greyhound,Pub,,51.856493,0.959447,"62 High Street, Wivenhoe, Essex",,CO7 9AZ
The Hare & Hounds,Pub,,51.833950,0.822090,"Hare And Hounds, Garlands Road, Layer Breton, Essex",,CO2 0PN
The King's Arms,Pub,,51.875606,0.728103,"The Kings Arms, Broad Green, Coggeshall, Essex",,CO6 1RU
The Layer Fox,Pub,,51.843994,0.855330,"2 Malting Green Road, Layer De La Haye, Essex",,CO2 0JH
The Magnet,Pub,,51.898416,0.894777,"134 North Station Road, Colchester, Essex",,CO1 1UZ
The Mersea Centre,Pub,,\N,\N,"Mica Centre, 38 High Street, West Mersea, Essex",,CO5 8QA
The New Leather Bottle,Pub,,\N,\N,"Shrub End Road, Colchester, Essex",,CO3 4RH
The Officers Club,Pub,,\N,\N,"The Colchester Officers Club, Londinium Road, Colchester, Essex",,CO2 7NU
The Peldon Rose Inn,Pub,,\N,\N,"Peldon Rose, Peldon, Essex",,CO5 7QJ
The Playhouse,Pub,,51.887577,0.896928,"4-8 St Johns Street, Colchester, Essex",,CO2 7AA
The Plough,Pub,,51.810210,0.883185,"Lower Road, Peldon, Essex",,CO5 7QR
The Prettygate,Pub,,51.880706,0.864617,"The Prettygate Public House, The Commons, Colchester, Essex",,CO3 4NW
The Purple Dog,Pub,,51.888100,0.899419,"42 Eld Lane, Colchester, Essex",,CO1 1LS
The Royal British Legion,Pub,,51.778596,0.917009,"39 Barfield Road, West Mersea, Essex",,CO5 8QX
The Royal British Legion,Pub,,\N,\N,"British Legion, The Quay, Wivenhoe, Essex",,CO7 9BX
The Royal British Legion,Pub,,\N,\N,"Straight Road, Boxted, Essex",,CO4 5QN
The Royal Mortar,Pub,,51.881343,0.912644,"120 Military Road, Colchester, Essex",,CO1 2AS
The Ship Inn,Pub,,51.804566,0.735444,"The Ship, 152 Maldon Road, Tiptree, Essex",,CO5 0PQ
The Silk Road,Pub,,51.887664,0.903213,"4 St Botolphs Street, Colchester, Essex",,CO2 7DX
The Silver Oyster,Pub,,51.869156,0.908968,"Queen Elizabeth Way, Colchester, Essex",,CO2 8LY
The Spinnaker,Pub,,51.881457,0.926151,"21 Hythe Quay, Colchester, Essex",,CO2 8JB
The Station Hotel,Pub,,\N,\N,"Station Road, Wivenhoe, Essex",,CO7 9DH
The Swan,Pub,,51.881999,0.809535,"The Swan Inn, 285 London Road, Stanway, Essex",,CO3 8LU
The Thatchers Arms,Pub,,\N,\N,"Hall Road, Mount Bures, Essex",,CO8 5AT
The Three Horseshoes,Pub,,51.918317,0.801886,"The Three Horse Shoes Public House, 72-74 Church Road, Fordham, Essex",,CO6 3NJ
The Whalebone,Pub,,\N,\N,"The Whalebone Public House, Chapel Road, Fingringhoe, Essex",,CO5 7BG
The White Hart,Pub,,\N,\N,"Nayland Road, West Bergholt, Essex",,CO6 3DD
Three Clubs Bowling Club,Pub,,\N,\N,"Bowling Club, Old Heath Road, Colchester, Essex",,CO1 2EP
Tiptree Press Club,Pub,,51.812586,0.749409,"2A Grove Road, Tiptree, Essex",,CO5 0JP
Twisters,Pub,,51.891475,0.896046,"45 North Hill, Colchester, Essex",,CO1 1PY
Two Brews of Essex,Pub,,51.888946,0.895752,"Two Brews Essex Ltd, 11 Church Street, Colchester, Essex",,CO1 1NF
Two Tides Clubhouse,Pub,,51.775424,0.933897,"West Mersea Holiday Park, Seaview Avenue, West Mersea, Essex",,CO5 8DA
Victoria Inn,Pub,,51.894775,0.895677,"10 North Station Road, Colchester, Essex",,CO1 1RB
Walkabout,Pub,,51.888530,0.895842,"33-35 Head Street, Colchester, Essex",,CO1 1NH
West Bergholt Football Club,Pub,,\N,\N,"Lexden Road, West Bergholt, Essex",,CO6 3BT
West Mersea Yacht Club,Pub,,51.778921,0.899514,"116 Coast Road, West Mersea, Essex",,CO5 8PB
White Hart Toby Carvery,Pub,,51.883604,0.813738,"342 London Road, Stanway, Essex",,CO3 8LT
Wivenhoe Bowls Club,Pub,,\N,\N,"Woodland Way, Wivenhoe, Essex",,CO7 9AP
Ye Olde Albion,Pub,,\N,\N,"29 High Street, Rowhedge, Essex",,CO5 7ES
Ye Olde Marquis,Pub,,51.892100,0.896595,"24-25 North Hill, Colchester, Essex",,CO1 1EG
Age Concern,Pub,,51.869517,0.157855,"Apton Road Day Centre, 22A Apton Road, Bishops Stortford, Hertfordshire",,CM23 3SN
Bacchus Bar,Pub,,51.867270,0.162236,"Anchor Street, Bishops Stortford, Hertfordshire",,CM23 3BP
Bishops Stortford Rugby Club,Pub,,51.877387,0.143529,"Hadham Road, Bishops Stortford, Hertfordshire",,CM23 2QE
Bishops Stortford Social Club,Pub,,51.867589,0.160537,"104 South Street, Bishops Stortford, Hertfordshire",,CM23 3BG
Bishops Stortford Sports Trust Ltd,Pub,,51.876938,0.150016,"Bishops Stortford Cricket Club, Cricketfield Lane, Bishops Stortford, Hertfordshire",,CM23 2TD
Bishops Stortford Squash Club,Pub,,51.877387,0.143528,"Silver Leys, Hadham Road, Bishops Stortford, Hertfordshire",,CM23 2QE
Castle,Pub,,51.867137,0.159179,"38 Castle Street, Bishops Stortford, Hertfordshire",,CM23 3TG
Drinks Boutique Ltd,Pub,,51.867811,0.161589,"8 Station Road, Bishops Stortford, Hertfordshire",,CM23 3BL
Dusty Miller,Pub,,51.783144,0.095780,"The Dusty Miller, Burnt Mill Lane, Harlow, Hertfordshire",,CM20 2QS
George Fourth,Pub,,51.813911,0.151832,"Knight Street, Sawbridgeworth, Hertfordshire",,CM21 9AT
Havers Park Bowls Club,Pub,,51.864299,0.161469,"176 South Street, Bishops Stortford, Hertfordshire",,CM23 3HZ
King William IV,Pub,,51.811804,0.152007,"7 Vantorts Road, Sawbridgeworth, Hertfordshire",,CM21 9AJ
PAISA WINE BAR,Pub,,51.872830,0.158376,"42H North Street, Bishops Stortford, Hertfordshire",,CM23 2LR
Queens Head,Pub,,51.813911,0.151832,"26 Knight Street, Sawbridgeworth, Hertfordshire",,CM21 9AT
Sawbridgeworth Bowling Club,Pub,,51.810003,0.147714,"Townfields, Springhall Road, Sawbridgeworth, Hertfordshire",,CM21 9ET
Sawbridgeworth Cricket Club,Pub,,51.810003,0.147714,"Townfields, Springhall Road, Sawbridgeworth, Hertfordshire",,CM21 9ET
Sawbridgeworth Football Club,Pub,,51.831036,-0.212537,"Crofters, Sawbridgeworth, Hertfordshire",,CM21 0DE
Star Inn,Pub,,51.871407,0.159253,"7 Bridge Street, Bishops Stortford, Hertfordshire",,CM23 2JU
The Black Lion,Pub,,51.871264,0.159634,"10 Bridge Street, Bishops Stortford, Hertfordshire",,CM23 2JY
The Bridge House,Pub,,51.867589,0.160537,"78 South Street, Bishops Stortford, Hertfordshire",,CM23 3BG
The Bull Inn,Pub,,51.820506,0.150187,"Cambridge Road, Sawbridgeworth, Hertfordshire",,CM21 9BX
The Coach And Horses,Pub,,51.848325,0.159702,"Thorley Street, Thorley, Bishops Stortford, Hertfordshire",,CM23 4AS
The Cock Inn,Pub,,51.870260,0.167377,"The Cock Ph, 2 Stansted Road, Bishops Stortford, Hertfordshire",,CM23 2DX
The Dog Head,Pub,,51.870659,0.159210,"18 Market Square, Bishops Stortford, Hertfordshire",,CM23 3UU
The Gate Public House,Pub,,51.814891,0.147932,"81 London Road, Sawbridgeworth, Hertfordshire",,CM21 9JJ
The Harvest Moon,Pub,,51.861048,0.142069,"Friedberg Avenue, Bishops Stortford, Hertfordshire",,CM23 4RF
The Horn At The Half Moon,Pub,,51.872200,0.158216,"31 North Street, Bishops Stortford, Hertfordshire",,CM23 2LD
The Jolly Brewers,Pub,,51.865300,0.160805,"170 South Street, Bishops Stortford, Hertfordshire",,CM23 3BQ
The Lion,Pub,,51.785669,0.078150,"Eastwick Hall Lane, Eastwick, Harlow, Hertfordshire",,CM20 2QY
The Marne Inn,Pub,,51.858648,0.144482,"Villiers Sur Marne Avenue, Bishops Stortford, Hertfordshire",,CM23 4EG
The Nags Head,Pub,,51.871063,0.189060,"216 Dunmow Road, Bishops Stortford, Hertfordshire",,CM23 5HP
The Old Bell,Pub,,51.812408,0.149468,"38 Bell Street, Sawbridgeworth, Hertfordshire",,CM21 9AN
The Orange Tree,Pub,,51.817812,0.134635,"166 West Road, Sawbridgeworth, Hertfordshire",,CM21 0BP
The Plume Of Feathers P. H.,Pub,,51.791084,0.100832,"Pye Corner, Gilston, Harlow, Hertfordshire",,CM20 2RD
The Port Jackson,Pub,,51.868275,0.161311,"Unit A-b, Riverside Wharf, Riverside, Bishops Stortford",,CM23 3AJ
The Queens Head,Pub,,51.832869,0.111543,"Blounts Lane, Allens Green, Sawbridgeworth, Hertfordshire",,CM21 0LS
The Rising Sun,Pub,,51.806886,0.122731,"High Wych Road, High Wych, Sawbridgeworth, Hertfordshire",,CM21 0HZ
The Rose & Crown,Pub,,51.866715,0.164921,"Rose And Crown, Station Road, Bishops Stortford, Hertfordshire",,CM23 3BL
The Three Horseshoes,Pub,,51.836636,0.159127,"Spellbrook Lane East, Spellbrook, Bishops Stortford, Hertfordshire",,CM22 7SE
The Wheatsheaf,Pub,,51.874351,0.159075,"28 Northgate End, Bishops Stortford, Hertfordshire",,CM23 2EU
The White Lion,Pub,,51.812810,0.147630,"London Road, Sawbridgeworth, Hertfordshire",,CM21 9EN
Thirst Youth Cafe,Pub,,51.868398,0.160518,"76 South Street, Bishops Stortford, Hertfordshire",,CM23 3AZ
Thorley Cricket Club,Pub,,51.858648,0.144482,"Thorley Lane East, Thorley, Bishops Stortford, Hertfordshire",,CM23 4EG
Three Tuns,Pub,,51.866266,0.165979,"36 London Road, Bishops Stortford, Hertfordshire",,CM23 5NF
United Services Club,Pub,,51.815142,0.150918,"11 Station Road, Sawbridgeworth, Hertfordshire",,CM21 9AY
WGM Catering At Herts And Essex Sports Bar,Pub,,51.863327,0.177828,"Herts And Essex Sports Centre, Beldams Lane, Bishops Stortford, Hertfordshire",,CM23 5LH
Abridge Cricket Club,Pub,,51.649124,0.118084,"John Lockwood Ground, Hoe Lane, Lambourne",,RM4 1AX
Abridge Golf And Country Club,Pub,,\N,\N,"Epping Lane, Theydon Mount, Romford, Epping",,RM4 1ST
Abridge Village Hall,Pub,,51.653526,0.123447,"39 Ongar Road, Lambourne, Romford",,RM4 1UD
Afternoon Tea & Coffee Club,Pub,,51.648646,0.082050,"Barrington Close Centre, 4 Barrington Close, Loughton, Essex",,IG10 2AZ
Bantham & Ongar Bowls Club,Pub,,51.725672,0.183245,"Bantham And Ongar Bowls Club, Weald Bridge Road, North Weald Bassett, Epping",,CM16 6GP
Bedford House Community Association,Pub,,51.627791,0.038981,"4 Westbury Road, Buckhurst Hill, Essex",,IG9 5NW
Blakes Leisure Limited,Pub,,51.724571,0.186519,"Blakes Golf Club, Epping Road, North Weald Bassett, Ongar",,CM16 6RZ
Blooming Pub Co.,Pub,,51.695401,0.131672,"Theydon Oak, 9 Coopersale Street, Epping, Essex",,CM16 7QJ
Buckhurst Hill Bowling & Lawn Tennis,Pub,,51.629345,0.029774,"72 Epping New Road, Buckhurst Hill, Essex",,IG9 5TX
Buckhurst Hill Cricket And Lacrosse Club,Pub,,51.627517,0.051120,"Roding Lane, Buckhurst Hill, Essex",,IG9 6BJ
Buckhurst Hill Junior Sports Club,Pub,,51.627538,0.051438,"Buckhurst Hill Football Club, Roding Lane, Buckhurst Hill, Essex",,IG9 6BJ
Buckhurst Hill Sports and Leisure,Pub,,51.625111,0.044640,"50A Queens Road, Buckhurst Hill, Essex",,IG9 5BY
Carpenters Arms Public House,Pub,,51.648300,0.052101,"99 Smarts Lane, Loughton, Essex",,IG10 4BP
Chigwell Golf Club Ltd,Pub,,51.613308,0.069575,"Chigwell Golf Club, 156 High Road, Chigwell, Essex",,IG7 5BH
Chigwell Hall,Pub,,51.624858,0.076121,"Metropolitan Police, Chigwell Sports Club, High Road, Chigwell",,IG7 6BD
Chigwell Mens Club,Pub,,51.618119,0.077739,"Victory Hall, Hainault Road, Chigwell, Essex",,IG7 6QX
David Lloyd Leisure Ltd,Pub,,51.627538,0.051438,"David Lloyd Club, Roding Lane, Buckhurst Hill, Chigwell",,IG9 6BJ
Debden Sports Club,Pub,,51.642330,0.083181,"Chigwell Lane, Loughton, Essex",,IG10 3TP
Epping Cricket Club Sports Field,Pub,,51.695699,0.102416,"Lower Bury Lane, Epping, Essex",,CM16 5HA
Epping Public Hall,Pub,,51.699380,0.108304,"Epping Hall, St Johns Road, Epping, Essex",,CM16 5JU
First Theydon Bois Scout Group,Pub,,51.667504,0.091552,"Scout Hut, Loughton Lane, Theydon Bois, Epping",,CM16 7JZ
Fyfield Village Hall,Pub,,51.738038,0.269588,"Village Hall, Walker Avenue, Fyfield, Ongar",,CM5 0RG
Grange Farm Centre,Pub,,51.632400,0.076249,"Grange Farm, High Road, Chigwell",,IG7 6DP
Gunmakers Arms,Pub,,51.658068,0.079537,"133 Chester Road, Loughton, Essex",,IG10 2LJ
Harvester,Pub,,51.724316,0.181688,"The Talbot, 275 High Road, North Weald Bassett, Epping",,CM16 6EE
Hemnall Social Club,Pub,,51.696931,0.110462,"50 Hemnall Street, Epping, Essex",,CM16 4LS
High Beech Golf Club,Pub,,51.667424,0.031592,"Wellington Hill, Loughton, Essex",,IG10 4AH
Hobbs Cross Golf Centre,Pub,,51.683007,0.135550,"Hobbs Cross Road, Theydon Garnon, Epping, Essex",,CM16 7NQ
Horns And Horseshoes,Pub,,51.758852,0.153646,"Foster Street, Hastingwood, Harlow, Essex",,CM17 9HX
Il Vino,Pub,,51.625020,0.044834,"28 Queens Road, Buckhurst Hill, Essex",,IG9 5BY
John Barleycorn Public House,Pub,,51.762546,0.170894,"Threshers Bush, Matching, Harlow, Essex",,CM17 0NS
Kasha,Pub,,51.699294,0.111093,"175 High Street, Epping, Essex",,CM16 4BL
Krz Evolution,Pub,,51.633038,0.028884,"Warren Wood Public House, Epping New Road, Buckhurst Hill, Essex",,IG9 5UA
LBC Golds Lunch Club,Pub,,51.644005,0.050332,"Loughton Baptist Church, 92 High Road, Loughton, Essex",,IG10 4QU
Lindsey Street Community Association,Pub,,51.707940,0.112842,"Lindsey St Community Centre, Frampton Road, Epping, Essex",,CM16 6RP
Loughton Club,Pub,,51.644287,0.053770,"8 Station Road, Loughton, Essex",,IG10 4NZ
Loughton Masonic Hall,Pub,,51.646575,0.051460,"16 High Beech Road, Loughton, Essex",,IG10 4BL
Manjal Indian Restaurant,Pub,,51.644917,0.088908,"Sports Pavilion, Langston Road, Loughton, Essex",,IG10 3TQ
Merry Fiddlers Public House,Pub,,51.688599,0.130918,"4 Fiddlers Hamlet, Coopersale Street, Epping, Essex",,CM16 7PY
Miller & Carter,Pub,,51.751543,0.133635,"Miller and Carter, London Road, Hastingwood, Harlow",,CM17 9NG
Monkhams Inn,Pub,,51.618652,0.045867,"Buckhurst Way, Buckhurst Hill, Essex",,IG9 6HY
New Boar,Pub,,51.651021,0.117750,"The Blue Boar Gastro Pub, Market Place, Lambourne, Abridge",,RM4 1UA
North Weald Par 3 Golf Course,Pub,,51.712548,0.152257,"Epping Road, North Weald Bassett, Epping, Essex",,CM16 6BH
Old Chigwellians Club,Pub,,51.626843,0.072083,"Old Chigwellians Sports Club, Roding Lane, Chigwell, Essex",,IG7 6BE
Old Loughtonians Hockey Club,Pub,,51.617145,0.057471,"Luxborough Lane, Chigwell, Essex",,IG7 5AB
Quindici,Pub,,51.651230,0.057911,"15 York Hill, Loughton, Essex",,IG10 1RL
Railway Bar & Grill,Pub,,51.625286,0.046045,"Railway Tavern PH, 5 Queens Road, Buckhurst Hill, Essex",,IG9 5BZ
Rainbow And Dove PH,Pub,,51.744590,0.144320,"Hastingwood Road, Hastingwood, Harlow, Essex",,CM17 9JX
Restore Community,Pub,,51.641817,0.073615,"Oakwood Hill Community Centre, Longcroft Rise, Loughton, Essex",,IG10 3NB
Robin Hood,Pub,,51.641736,0.034982,"The Robin Hood Public House, Epping New Road, Loughton, Essex",,IG10 4AA
Roding Valley Cricket Club,Pub,,51.631412,0.055659,"Bradwell Road, Buckhurst Hill, Essex",,IG9 6BY
Roding Valley Hall,Pub,,51.617610,0.044765,"Station Way, Buckhurst Hill, Essex",,IG9 6LN
Royal British Legion Club,Pub,,51.655035,0.065417,"118 Church Hill, Loughton, Essex",,IG10 1LH
Roydon Village Hall,Pub,,51.770246,0.042308,"Harlow Road, Roydon, Harlow, Essex",,CM19 5HH
Saint James United Reformed Church,Pub,,51.627238,0.034578,"Palmerston Road, Buckhurst Hill, Essex",,IG9 5NG
Sheesh,Pub,,51.624208,0.080762,"Ye Olde Kings Head, 70 High Road, Chigwell, Essex",,IG7 6QA
St Johns Centenary Hall,Pub,,51.629662,0.034326,"High Road, Buckhurst Hill, Essex",,IG9 5RX
Stapleford Flying Club,Pub,,51.657043,0.154581,"Building 2 Stapleford Flying Club, Stapleford Airfield, Ongar Road, Stapleford Abbotts",,RM4 1SJ
T/A Kings Oak 2009 Ltd,Pub,,51.664268,0.039993,"The Kings Oak Public House, Pauls Nursery Road, Loughton, Essex",,IG10 4AE
The Black Bull Inn Hotel,Pub,,51.742186,0.276416,"The Black Bull, Dunmow Road, Fyfield, Ongar",,CM5 0NN
The Black Deer,Pub,,51.644226,0.070053,"The Black Deer PH, Poundfield Road, Loughton, Essex",,IG10 3JN
The Black Lion,Pub,,51.700897,0.113469,"293 High Street, Epping, Essex",,CM16 4DA
The Box,Pub,,51.699375,0.109649,"2B St Johns Road, Epping, Essex",,CM16 5DN
The Bull PH,Pub,,51.671652,0.101997,"Station Approach, Theydon Bois, Epping, Essex",,CM16 7HR
The Chequers PH,Pub,,51.776301,0.224466,"Matching Green, Matching, Harlow, Essex",,CM17 0PZ
The Club House,Pub,,51.682901,0.094504,"Golf Club, Theydon Road, Theydon Bois, Epping",,CM16 4EH
The Cock (Ongar) Ltd,Pub,,51.705534,0.245653,"The Cock Tavern, 218 High Street, Ongar, Essex",,CM5 9AB
The Cock Inn,Pub,,51.803941,0.186300,"The Street, Sheering, Bishops Stortford, Harlow",,CM22 7LT
The Cottage Loaf PH,Pub,,51.655671,0.086959,"Jessel Drive, Loughton, Essex",,IG10 2EQ
The Crusader,Pub,,51.771346,0.040604,"42 High Street, Roydon, Harlow, Essex",,CM19 5EA
The Dog and Pickle,Pub,,51.743282,0.234331,"The Nags Head, Church Road, Moreton, Ongar",,CM5 0HZ
The Dog House,Pub,,51.689411,0.167364,"The Mole Trap PH, Tawney Common, Stapleford Tawney, Epping",,CM16 7PU
The Duke of Wellington,Pub,,51.696576,0.108231,"Duke Of Wellington Public House, 36 High Street, Epping, Essex",,CM16 4AE
The Epping Golf Course Ltd,Pub,,51.687211,0.118107,"Epping Golf Course, Fluxs Lane, Epping, Essex",,CM16 7NJ
The Forest Gate Inn,Pub,,51.690974,0.098147,"111 Bell Common, Epping, Essex",,CM16 4DZ
The Foresters Arms,Pub,,51.659769,0.063146,"Foresters Arms, 15 Baldwins Hill, Loughton, Essex",,IG10 1SF
The Forresters Arms,Pub,,51.710946,0.266133,"The Foresters Arms PH, The Street, High Ongar, Ongar",,CM5 9NH
The Fox Inn,Pub,,51.779343,0.195099,"Harlow Road, Matching Tye, Harlow, Essex",,CM17 0QS
The Gardeners Arms,Pub,,51.654986,0.060037,"103 York Hill, Loughton, Essex",,IG10 1RX
The George and Dragon,Pub,,51.699579,0.112448,"206-208 High Street, Epping, Essex",,CM16 4AQ
The Green Man,Pub,,51.700016,0.191659,"Green Man PH, School Road, Stanford Rivers, Ongar",,CM5 9SD
The Hobo Club,Pub,,51.645598,0.053450,"191 High Road, Loughton, Essex",,IG10 4LN
The Holly Bush,Pub,,51.645916,0.053165,"140 High Road, Loughton, Essex",,IG10 4BE
The Hub,Pub,,51.647178,0.081173,"Unit F Landmark House, 3 The Broadway, Loughton, Essex",,IG10 2FA
The King William IV,Pub,,51.621040,0.077434,"King William IV, High Road, Chigwell, Essex",,IG7 6PJ
The Kings Head PH,Pub,,51.714223,0.165351,"8 High Road, North Weald Bassett, Epping, Essex",,CM16 6BU
The Luxborough Court School,Pub,,51.617145,0.057471,"Luxborough Lane, Chigwell, Essex",,IG7 5AB
The Maltsters Arms,Pub,,51.650440,0.117535,"Maltsters Arms PH, 2 London Road, Lambourne, Romford",,RM4 1UX
The New Inn,Pub,,51.771935,0.039877,"Flat The New Inn P H, 90 High Street, Roydon, Harlow",,CM19 5EE
The Owl Ltd,Pub,,51.654462,0.020355,"The Owl Public House, Lippitts Hill, Loughton, Essex",,IG10 4AL
The Plume of Feathers,Pub,,51.654586,0.065368,"Plume Of Feathers, 123 Church Hill, Loughton, Essex",,IG10 1QR
The Queen Victoria,Pub,,51.671871,0.099978,"Queen Victoria PH, Coppice Row, Theydon Bois, Epping",,CM16 7ES
The Queens Head,Pub,,51.738913,0.273135,"Queens Head PH, Queen Street, Fyfield, Ongar",,CM5 0RY
The Rabbits,Pub,,51.649955,0.170078,"Stapleford Road, Stapleford Abbotts, Romford, Essex",,RM4 1RP
The Royal Oak,Pub,,51.703140,0.244738,"Royal Oak PH, 99 High Street, Ongar, Essex",,CM5 9DX
The Stag,Pub,,51.696569,0.245401,"Stag Inn, Brentwood Road, Ongar, Essex",,CM5 9DH
The Standard,Pub,,51.645916,0.053165,"126 High Road, Loughton, Essex",,IG10 4BE
The Three Colts,Pub,,51.624512,0.044117,"Three Colts Public House, 54 Princes Road, Buckhurst Hill, Essex",,IG9 5EE
The Three Jolly Wheelers,Pub,,51.608869,0.058699,"735 Chigwell Road, Woodford Green, Chigwell, Essex",,IG8 8AS
The Victoria Tavern,Pub,,51.648293,0.052140,"Victoria Tavern, 165 Smarts Lane, Loughton, Essex",,IG10 4BP
The White Hart Inn,Pub,,51.740734,0.220108,"The White Hart Ph, Harlow Road, Moreton, Ongar",,CM5 0LF
The White Hart P H,Pub,,51.771346,0.040604,"43 High Street, Roydon, Harlow, Essex",,CM19 5EA
The Woodman,Pub,,51.676559,0.213843,"The Woodman Public House, 155 London Road, Stanford Rivers, Ongar",,CM5 9QF
Theydon Bois Cricket Club,Pub,,51.671139,0.095003,"Cricket Club, Loughton Lane, Theydon Bois, Epping",,CM16 7JY
"Tom, Dick and Harry's",Pub,,51.645071,0.053141,"153 High Road, Loughton, Essex",,IG10 4LF
Top Oak Public House,Pub,,51.628642,0.180906,"The Top Oak Public House, Oak Hill Road, Stapleford Abbotts, Romford",,RM4 1JL
Topgolf,Pub,,51.640777,0.093140,"Abridge Road, Chigwell, Essex",,IG7 6BX
Two Brewers Public House,Pub,,51.700624,0.240753,"Greensted Road, Ongar, Essex",,CM5 9HD
Upper Clapton Rugby Football Club,Pub,,51.725653,0.122949,"61 Upland Road, Epping Upland, Epping, Essex",,CM16 6NL
Wesley Cafe,Pub,,51.649634,0.056483,"Loughton Methodist Church, 260 High Road, Loughton, Essex",,IG10 1RB
Woolston Manor GC (ATA  Shimla),Pub,,51.641650,0.093668,"Woolston Manor Golf Club, Abridge Road, Chigwell, Essex",,IG7 6BX
Canons Brook Golf Club House,Pub,,51.773142,0.071573,"Elizabeth Way, Harlow, Essex",,CM19 5BE
Cashino,Pub,,51.770571,0.093386,"27 East Gate, Harlow, Essex",,CM20 1HP
